,domain,meta,num_packets,time_to_load
0,airbnb.com,hackDNS_doh_quic,2783,5.043301582336426
1,airbnb.com,hackDNS_doh_quic,2791,5.002068758010864
2,airbnb.com,hackDNS_doh_quic,2807,5.021370887756348
3,airbnb.com,hackDNS_doh_quic,2828,5.007250070571899
4,airbnb.com,hackDNS_doh_quic,2783,4.762683391571045
5,airbnb.com,hackDNS_doh_quic,2874,5.020648717880249
6,airbnb.com,hackDNS_doh_quic,3284,5.217164993286133
7,airbnb.com,hackDNS_doh_quic,2819,4.927967071533203
8,airbnb.com,hackDNS_doh_quic,2655,4.8882224559783936
9,airbnb.com,hackDNS_doh_quic,2773,4.850826025009155
10,airbnb.com,hackDNS_doh_quic,2724,4.860729694366455
11,airbnb.com,hackDNS_doh_quic,2854,4.883328199386597
12,airbnb.com,hackDNS_doh_quic,2851,4.91229248046875
13,airbnb.com,hackDNS_doh_quic,3023,4.8869993686676025
14,airbnb.com,hackDNS_doh_quic,2789,4.637059688568115
15,airbnb.com,hackDNS_doh_quic,3336,5.705300807952881
16,airbnb.com,hackDNS_doh_quic,2804,4.872984886169434
17,airbnb.com,hackDNS_doh_quic,2283,4.819185733795166
18,airbnb.com,hackDNS_doh_quic,2798,5.458480358123779
19,airbnb.com,hackDNS_doh_quic,2127,4.831964731216431
20,airbnb.com,hackDNS_doh_quic,2365,4.696933746337891
21,airbnb.com,hackDNS_doh_quic,2727,4.991454362869263
22,airbnb.com,hackDNS_doh_quic,2322,4.678512096405029
23,airbnb.com,hackDNS_doh_quic,2743,4.922363758087158
24,airbnb.com,hackDNS_doh_quic,2351,4.611370086669922
25,airbnb.com,hackDNS_doh_quic,2157,4.7102577686309814
26,airbnb.com,hackDNS_doh_quic,2231,4.799329519271851
27,airbnb.com,hackDNS_doh_quic,2729,4.91832160949707
28,airbnb.com,hackDNS_doh_quic,2703,4.9044976234436035
29,airbnb.com,hackDNS_doh_quic,2678,4.858917236328125
30,airbnb.com,hackDNS_doh_quic,2420,4.781965017318726
31,airbnb.com,hackDNS_doh_quic,2468,4.679886341094971
32,airbnb.com,hackDNS_doh_quic,2725,4.652271270751953
33,airbnb.com,hackDNS_doh_quic,2344,4.696341514587402
34,airbnb.com,hackDNS_doh_quic,2280,4.751634120941162
35,airbnb.com,hackDNS_doh_quic,2492,4.747637987136841
36,airbnb.com,hackDNS_doh_quic,2328,4.824546575546265
37,airbnb.com,hackDNS_doh_quic,2331,4.6831464767456055
38,airbnb.com,hackDNS_doh_quic,2409,4.614080190658569
39,airbnb.com,hackDNS_doh_quic,2478,4.887143611907959
40,airbnb.com,hackDNS_doh_quic,2737,4.805367469787598
41,airbnb.com,hackDNS_doh_quic,2607,4.746598243713379
43,airbnb.com,hackDNS_doh_quic,2437,4.747887134552002
45,airbnb.com,hackDNS_doh_quic,2619,4.838068723678589
46,airbnb.com,hackDNS_doh_quic,2776,4.707797527313232
47,airbnb.com,hackDNS_doh_quic,2305,4.735236167907715
48,airbnb.com,hackDNS_doh_quic,2848,5.187363624572754
49,airbnb.com,hackDNS_doh_quic,2784,5.031723737716675
50,airbnb.com,hackDNS_doh_quic,2081,4.021841764450073
51,airbnb.com,hackDNS_doh_quic,2856,5.086549520492554
52,airbnb.com,hackDNS_doh_quic,2749,5.076105833053589
53,airbnb.com,hackDNS_doh_quic,2157,3.891543388366699
54,airbnb.com,hackDNS_doh_quic,2138,3.899021625518799
55,airbnb.com,hackDNS_doh_quic,2789,4.92671537399292
56,airbnb.com,hackDNS_doh_quic,2935,5.177552700042725
57,airbnb.com,hackDNS_doh_quic,2003,3.917161464691162
58,airbnb.com,hackDNS_doh_quic,2797,5.005851268768311
59,airbnb.com,hackDNS_doh_quic,2150,3.830300331115722
60,airbnb.com,hackDNS_doh_quic,2626,4.982374429702759
61,airbnb.com,hackDNS_doh_quic,2268,3.960119485855103
62,airbnb.com,hackDNS_doh_quic,2454,4.052109479904175
63,airbnb.com,hackDNS_doh_quic,2790,5.06608510017395
64,airbnb.com,hackDNS_doh_quic,2883,5.170512199401856
65,airbnb.com,hackDNS_doh_quic,2764,4.911845445632935
66,airbnb.com,hackDNS_doh_quic,2814,5.125482559204102
67,airbnb.com,hackDNS_doh_quic,2273,3.92044734954834
68,airbnb.com,hackDNS_doh_quic,2840,5.127321481704712
69,airbnb.com,hackDNS_doh_quic,2867,5.041064023971558
70,airbnb.com,hackDNS_doh_quic,2843,5.092724800109863
71,airbnb.com,hackDNS_doh_quic,2424,4.181816101074219
72,airbnb.com,hackDNS_doh_quic,2149,4.084781169891357
73,airbnb.com,hackDNS_doh_quic,2817,5.232274293899536
74,airbnb.com,hackDNS_doh_quic,2172,3.880526065826416
75,airbnb.com,hackDNS_doh_quic,2775,4.930281639099121
76,airbnb.com,hackDNS_doh_quic,2756,5.10374927520752
77,airbnb.com,hackDNS_doh_quic,2203,3.933411121368408
78,airbnb.com,hackDNS_doh_quic,2247,4.854730129241943
79,airbnb.com,hackDNS_doh_quic,2789,5.739070892333984
80,airbnb.com,hackDNS_doh_quic,2180,3.75043249130249
81,airbnb.com,hackDNS_doh_quic,2774,4.8168418407440186
82,airbnb.com,hackDNS_doh_quic,2741,4.8410632610321045
83,airbnb.com,hackDNS_doh_quic,2757,4.705392360687256
84,airbnb.com,hackDNS_doh_quic,2723,4.804231882095337
85,airbnb.com,hackDNS_doh_quic,2020,3.850906848907471
86,airbnb.com,hackDNS_doh_quic,2765,4.897080659866333
87,airbnb.com,hackDNS_doh_quic,2113,3.6142632961273193
88,airbnb.com,hackDNS_doh_quic,2028,3.5975584983825684
89,airbnb.com,hackDNS_doh_quic,2777,4.819727420806885
90,airbnb.com,hackDNS_doh_quic,2776,4.8361570835113525
91,airbnb.com,hackDNS_doh_quic,2741,4.786404609680176
92,airbnb.com,hackDNS_doh_quic,2731,4.836505651473999
93,airbnb.com,hackDNS_doh_quic,2832,4.94853663444519
94,airbnb.com,hackDNS_doh_quic,2909,5.064210891723633
95,airbnb.com,hackDNS_doh_quic,2007,3.6801140308380127
96,airbnb.com,hackDNS_doh_quic,2791,4.903708934783936
97,airbnb.com,hackDNS_doh_quic,2801,4.8251707553863525
98,airbnb.com,hackDNS_doh_quic,2823,4.852857828140259
99,airbnb.com,hackDNS_doh_quic,2766,4.765932321548462
100,airbnb.com,hackDNS_doh_quic,2083,3.7950358390808105
101,airbnb.com,hackDNS_doh_quic,2081,3.674669742584229
102,airbnb.com,hackDNS_doh_quic,2350,3.823800802230835
103,airbnb.com,hackDNS_doh_quic,2784,4.954551458358765
104,airbnb.com,hackDNS_doh_quic,2094,3.679335832595825
105,airbnb.com,hackDNS_doh_quic,2742,4.918888092041016
106,airbnb.com,hackDNS_doh_quic,2144,3.9307897090911865
107,airbnb.com,hackDNS_doh_quic,2868,4.958231925964356
108,airbnb.com,hackDNS_doh_quic,2524,4.711379528045654
109,airbnb.com,hackDNS_doh_quic,4037,5.93815016746521
